年份,科目代碼,當年度金額,上年度金額,款,款名,項,項名,目,目名,節,節名,備註,ref
2016,33031000901,26054000,25422000,3,臺中市政府民政局主管,1,臺中市政府民政局,5,戶政業務,1,戶政業務,"一、本科目包括戶政業務二、本年度預算數包括:
　　人事費232千元
　　業務費25,822千元三、本年度預算數與上年度比較：
　　增加 632千元
　　增列 人事費32千元
　　增列 業務費600千元",3.1.5.1
2016,33031001000,40271000,6201000,3,臺中市政府民政局主管,1,臺中市政府民政局,6,兵員徵集,,,,3.1.6
2016,33031001001,40271000,6201000,3,臺中市政府民政局主管,1,臺中市政府民政局,6,兵員徵集,1,兵員徵集業務,"一、本科目包括兵員徵集業務二、本年度預算數包括:
　　人事費160千元
　　業務費5,921千元
　　獎補助費34,190千元三、本年度預算數與上年度比較：
　　增加 34,070千元
　　減列 人事費120千元
　　增列 獎補助費34,190千元",3.1.6.1
2016,33031001100,59905000,36042000,3,臺中市政府民政局主管,1,臺中市政府民政局,7,勤務管理,,,,3.1.7
2016,33031001101,59905000,36042000,3,臺中市政府民政局主管,1,臺中市政府民政局,7,勤務管理,1,勤務管理業務,"一、本科目包括勤務管理業務二、本年度預算數包括:
　　人事費128千元
　　業務費12,882千元
　　獎補助費46,895千元三、本年度預算數與上年度比較：
　　增加 23,863千元
　　增列 人事費8千元
　　增列 業務費2,696千元
　　增列 獎補助費21,159千元",3.1.7.1
2016,33031007900,1850000,1850000,3,臺中市政府民政局主管,1,臺中市政府民政局,8,第一預備金,,,,3.1.8
2016,33031007901,1850000,1850000,3,臺中市政府民政局主管,1,臺中市政府民政局,8,第一預備金,1,第一預備金,"一、本科目包括第一預備金二、本年度預算數包括:
　　預備金1,850千元",3.1.8.1
2016,33031009000,56100000,95630000,3,臺中市政府民政局主管,1,臺中市政府民政局,9,一般建築及設備,,,,3.1.9
2016,33031009001,56100000,95630000,3,臺中市政府民政局主管,1,臺中市政府民政局,9,一般建築及設備,1,一般建築及設備,"一、本科目包括一般建築及設備二、本年度預算數包括:
　　設備及投資44,600千元
　　獎補助費11,500千元三、本年度預算數與上年度比較：
　　減少 39,530千元
　　減列 設備及投資38,030千元
　　減列 獎補助費1,500千元",3.1.9.1
2016,00031010000,14654000,15612000,3,臺中市政府民政局主管,2,臺中市孔廟忠烈祠聯合管理所,,,,,,3.2
2016,33031010100,14520000,15398000,3,臺中市政府民政局主管,2,臺中市孔廟忠烈祠聯合管理所,1,一般行政,,,,3.2.1
2016,33031010101,9176000,9354000,3,臺中市政府民政局主管,2,臺中市孔廟忠烈祠聯合管理所,1,一般行政,1,行政管理,"一、本科目包括行政管理二、本年度預算數包括:
　　人事費6,396千元
　　業務費2,756千元
　　獎補助費24千元三、本年度預算數與上年度比較：
　　減少 178千元
　　減列 人事費948千元
　　增列 業務費764千元
　　增列 獎補助費6千元",3.2.1.1
2016,33031010102,5344000,6044000,3,臺中市政府民政局主管,2,臺中市孔廟忠烈祠聯合管理所,1,一般行政,2,孔廟忠烈祠管理維護,"一、本科目包括孔廟忠烈祠管理維護二、本年度預算數包括:
　　人事費75千元
　　業務費5,269千元三、本年度預算數與上年度比較：
　　減少 700千元
　　減列 業務費700千元",3.2.1.2
2016,33031019000,134000,214000,3,臺中市政府民政局主管,2,臺中市孔廟忠烈祠聯合管理所,2,一般建築及設備,,,,3.2.2
2016,33031019001,134000,214000,3,臺中市政府民政局主管,2,臺中市孔廟忠烈祠聯合管理所,2,一般建築及設備,1,一般建築及設備,"一、本科目包括一般建築及設備二、本年度預算數包括:
　　設備及投資134千元三、本年度預算數與上年度比較：
　　減少 80千元
　　減列 設備及投資80千元",3.2.2.1
2016,00031020000,358990000,302195000,3,臺中市政府民政局主管,3,臺中市生命禮儀管理所,,,,,,3.3
2016,68031020100,59484000,47685000,3,臺中市政府民政局主管,3,臺中市生命禮儀管理所,1,一般行政,,,,3.3.1
2016,68031020101,59484000,47685000,3,臺中市政府民政局主管,3,臺中市生命禮儀管理所,1,一般行政,1,行政管理,"一、本科目包括行政管理二、本年度預算數包括:
　　人事費58,073千元
　　業務費1,291千元
　　獎補助費120千元三、本年度預算數與上年度比較：
　　增加 11,799千元
　　增列 人事費11,919千元
　　減列 業務費102千元
　　減列 獎補助費18千元",3.3.1.1
2016,68031020400,144256000,96247000,3,臺中市政府民政局主管,3,臺中市生命禮儀管理所,2,殯葬管理,,,,3.3.2
2016,68031020401,84303000,82954000,3,臺中市政府民政局主管,3,臺中市生命禮儀管理所,2,殯葬管理,1,殯葬業務,"一、本科目包括殯葬業務二、本年度預算數包括:
　　人事費1,402千元
　　業務費82,901千元三、本年度預算數與上年度比較：
　　增加 1,349千元
　　增列 業務費1,349千元",3.3.2.1
2016,68031020402,59953000,13293000,3,臺中市政府民政局主管,3,臺中市生命禮儀管理所,2,殯葬管理,2,公墓管理,"一、本科目包括公墓管理二、本年度預算數包括:
　　人事費179千元
　　業務費59,774千元三、本年度預算數與上年度比較：
　　增加 46,660千元
　　增列 人事費128千元
　　增列 業務費46,532千元",3.3.2.2
2016,68031029000,155250000,158263000,3,臺中市政府民政局主管,3,臺中市生命禮儀管理所,3,一般建築及設備,,,,3.3.3
2016,68031029001,155250000,158263000,3,臺中市政府民政局主管,3,臺中市生命禮儀管理所,3,一般建築及設備,1,一般建築及設備,"一、本科目包括一般建築及設備二、本年度預算數包括:
　　設備及投資155,250千元三、本年度預算數與上年度比較：
　　減少 3,013千元
　　減列 設備及投資3,013千元",3.3.3.1
2016,00031030000,10746000,10776000,3,臺中市政府民政局主管,4,臺中市中區戶政事務所,,,,,,3.4
2016,33031030100,9035000,9065000,3,臺中市政府民政局主管,4,臺中市中區戶政事務所,1,一般行政,,,,3.4.1
2016,33031030101,9035000,9065000,3,臺中市政府民政局主管,4,臺中市中區戶政事務所,1,一般行政,1,行政管理,"一、本科目包括行政管理二、本年度預算數包括:
　　人事費7,673千元
　　業務費1,302千元
　　獎補助費60千元三、本年度預算數與上年度比較：
　　減少 30千元
　　減列 人事費25千元
　　減列 業務費5千元",3.4.1.1
2016,33031030900,1611000,1611000,3,臺中市政府民政局主管,4,臺中市中區戶政事務所,2,戶政業務,,,,3.4.2
2016,33031030901,1611000,1611000,3,臺中市政府民政局主管,4,臺中市中區戶政事務所,2,戶政業務,1,戶政業務,"一、本科目包括戶政業務二、本年度預算數包括:
　　人事費166千元
　　業務費1,445千元",3.4.2.1
2016,33031039000,100000,100000,3,臺中市政府民政局主管,4,臺中市中區戶政事務所,3,一般建築及設備,,,,3.4.3
2016,33031039001,100000,100000,3,臺中市政府民政局主管,4,臺中市中區戶政事務所,3,一般建築及設備,1,一般建築及設備,"一、本科目包括一般建築及設備二、本年度預算數包括:
　　設備及投資100千元",3.4.3.1
2016,00031040000,24906000,24590000,3,臺中市政府民政局主管,5,臺中市東區戶政事務所,,,,,,3.5
2016,33031040100,21775000,21641000,3,臺中市政府民政局主管,5,臺中市東區戶政事務所,1,一般行政,,,,3.5.1
2016,33031040101,21775000,21641000,3,臺中市政府民政局主管,5,臺中市東區戶政事務所,1,一般行政,1,行政管理,"一、本科目包括行政管理二、本年度預算數包括:
　　人事費21,013千元
　　業務費672千元
　　獎補助費90千元三、本年度預算數與上年度比較：
　　增加 134千元
　　增列 人事費111千元
　　增列 業務費23千元",3.5.1.1
2016,33031040900,2631000,2616000,3,臺中市政府民政局主管,5,臺中市東區戶政事務所,2,戶政業務,,,,3.5.2
2016,33031040901,2631000,2616000,3,臺中市政府民政局主管,5,臺中市東區戶政事務所,2,戶政業務,1,戶政業務,"一、本科目包括戶政業務二、本年度預算數包括:
　　人事費332千元
　　業務費2,299千元三、本年度預算數與上年度比較：
　　增加 15千元
　　增列 業務費15千元",3.5.2.1
2016,33031049000,500000,333000,3,臺中市政府民政局主管,5,臺中市東區戶政事務所,3,一般建築及設備,,,,3.5.3
2016,33031049001,500000,333000,3,臺中市政府民政局主管,5,臺中市東區戶政事務所,3,一般建築及設備,1,一般建築及設備,"一、本科目包括一般建築及設備二、本年度預算數包括:
　　設備及投資500千元三、本年度預算數與上年度比較：
　　增加 167千元
　　增列 設備及投資167千元",3.5.3.1
2016,00031050000,35141000,35169000,3,臺中市政府民政局主管,6,臺中市西區戶政事務所,,,,,,3.6
2016,33031050100,27940000,27969000,3,臺中市政府民政局主管,6,臺中市西區戶政事務所,1,一般行政,,,,3.6.1
2016,33031050101,27940000,27969000,3,臺中市政府民政局主管,6,臺中市西區戶政事務所,1,一般行政,1,行政管理,"一、本科目包括行政管理二、本年度預算數包括:
　　人事費26,332千元
　　業務費1,506千元
　　獎補助費102千元三、本年度預算數與上年度比較：
　　減少 29千元
　　減列 人事費51千元
　　增列 業務費22千元",3.6.1.1
2016,33031050900,7101000,7100000,3,臺中市政府民政局主管,6,臺中市西區戶政事務所,2,戶政業務,,,,3.6.2
2016,33031050901,7101000,7100000,3,臺中市政府民政局主管,6,臺中市西區戶政事務所,2,戶政業務,1,戶政業務,"一、本科目包括戶政業務二、本年度預算數包括:
　　人事費439千元
　　業務費6,662千元三、本年度預算數與上年度比較：
　　增加 1千元
　　增列 業務費1千元",3.6.2.1
2016,33031059000,100000,100000,3,臺中市政府民政局主管,6,臺中市西區戶政事務所,3,一般建築及設備,,,,3.6.3
2016,33031059001,100000,100000,3,臺中市政府民政局主管,6,臺中市西區戶政事務所,3,一般建築及設備,1,一般建築及設備,"一、本科目包括一般建築及設備二、本年度預算數包括:
　　設備及投資100千元",3.6.3.1
2016,00031060000,27658000,29071000,3,臺中市政府民政局主管,7,臺中市南區戶政事務所,,,,,,3.7
2016,33031060100,24462000,25835000,3,臺中市政府民政局主管,7,臺中市南區戶政事務所,1,一般行政,,,,3.7.1
2016,33031060101,24462000,25835000,3,臺中市政府民政局主管,7,臺中市南區戶政事務所,1,一般行政,1,行政管理,"一、本科目包括行政管理二、本年度預算數包括:
　　人事費23,295千元
　　業務費1,083千元
　　獎補助費84千元三、本年度預算數與上年度比較：
　　減少 1,373千元
　　減列 人事費1,396千元
　　增列 業務費23千元",3.7.1.1
2016,33031060900,3096000,3136000,3,臺中市政府民政局主管,7,臺中市南區戶政事務所,2,戶政業務,,,,3.7.2
2016,33031060901,3096000,3136000,3,臺中市政府民政局主管,7,臺中市南區戶政事務所,2,戶政業務,1,戶政業務,"一、本科目包括戶政業務二、本年度預算數包括:
　　人事費434千元
　　業務費2,662千元三、本年度預算數與上年度比較：
　　減少 40千元
　　減列 業務費40千元",3.7.2.1
2016,33031069000,100000,100000,3,臺中市政府民政局主管,7,臺中市南區戶政事務所,3,一般建築及設備,,,,3.7.3
2016,33031069001,100000,100000,3,臺中市政府民政局主管,7,臺中市南區戶政事務所,3,一般建築及設備,1,一般建築及設備,"一、本科目包括一般建築及設備二、本年度預算數包括:
　　設備及投資100千元",3.7.3.1
2016,00031070000,42447000,41884000,3,臺中市政府民政局主管,8,臺中市北區戶政事務所,,,,,,3.8
2016,33031070100,37911000,37888000,3,臺中市政府民政局主管,8,臺中市北區戶政事務所,1,一般行政,,,,3.8.1
2016,33031070101,37911000,37888000,3,臺中市政府民政局主管,8,臺中市北區戶政事務所,1,一般行政,1,行政管理,"一、本科目包括行政管理二、本年度預算數包括:
　　人事費36,229千元
　　業務費1,580千元
　　獎補助費102千元三、本年度預算數與上年度比較：
　　增加 23千元
　　增列 業務費23千元",3.8.1.1
2016,33031070900,3936000,3896000,3,臺中市政府民政局主管,8,臺中市北區戶政事務所,2,戶政業務,,,,3.8.2
