year,code,amount,name,topname,depname,depcat,cat,ref,comment
2015,5229011800,105817000,無細項,交通部主管,交通部,交通科技研究發展,科學支出,14.1.2,"本年度預算數之內容與上年度之比較如下：
1.交通科技研究暨應用推動計畫18,567千元
，較上年度減列20,542千元，包括：
(1)交通技術發展規劃研究第二期計畫總
經費25,997千元，分4年辦理，103年度
已編列5,000千元，本年度續編第2年經
費6,520千元，較上年度增列1,520千元
。
(2)區域交通控制中心雲端化計畫總經費1
01,194千元，分4年辦理，101至103年
度已編列89,147千元，本年度續編最後
1年經費12,047千元，較上年度減列134
千元。
(3)上年度鐵路智慧平交道安全控制系統
與偵測器研發預算業已編竣，所列21,9
28千元如數減列。
2.智慧交通基礎建設與應用計畫總經費887,
500千元，分5年辦理，102至103年度已編
列226,500千元，本年度續編第3年經費85
,000千元，較上年度減列4,000千元。
3.網際網路通訊協定升級推動計畫總經費9,
000千元，分4年辦理，102至103年度已編
列4,500千元，本年度續編第3年經費2,25
0千元，與上年度同。
4.上年度協助政府參與國際網路政策事務暨
網路關鍵資源管理政策研究計畫預算業已
編竣，所列2,000千元如數減列。"
2015,6029010100,797833000,無細項,交通部主管,交通部,一般行政,交通支出,14.1.3,"本年度預算數之內容與上年度之比較如下：
1.人員維持費553,403千元，較上年度核實
減列人事費2,423千元。
2.基本行政工作維持費96,387千元，較上年
度減列房屋建築養護費及國內旅費等2,99
0千元，增列一般事務費等3,520千元，計
淨增530千元。
3.交通統計經費10,710千元，與上年度同。
4.財務管理經費1,369千元，與上年度同。
5.資訊管理經費91,494千元，較上年度減列
通訊費及資訊服務費等1,426千元，增列
資訊設備費等1,485千元，計淨增59千元
。
6.國土資訊系統整體建置計畫總經費114,97
0千元，分7年辦理，98至103年度已編列7
0,500千元，本年度續編最後1年經費44,4
70千元，較上年度增列23,970千元。"
2015,6029011000,300791000,無細項,交通部主管,交通部,航政業務規劃及督導,交通支出,14.1.4,"本年度預算數之內容與上年度之比較如下：
1.航政管理275,728千元，較上年度減列一
般事務費等5,367千元，增列補助離島地
區居民與臺灣本島間海運票價費用、載客
小船經營業與船舶運送業之營運虧損補貼
、離島地區客運船舶油價補貼及基本航次
補貼等經費135,576千元，計淨增130,209
千元。
2.港務管理22,854千元，較上年度減列補助
縣市政府辦理交通船碼頭規劃設計及設施
改善等經費3,464千元，增列委託辦理港
市合作論壇等經費800千元，計淨減2,664
千元。
3.自由貿易港區管理2,209千元，較上年度
減列自由貿易港區發展課題之研擬及國內
旅費等2,646千元，增列教育訓練費及港
區營運模式之研擬等經費1,505千元，計
淨減1,141千元。"
2015,6029011100,1713000,無細項,交通部主管,交通部,郵電業務規劃及督導,交通支出,14.1.5,"本年度預算數之內容與上年度之比較如下：
1.郵電業務管理279千元，較上年度減列按
日按件計資酬金20千元，增列物品等經費
11千元，計淨減9千元。
2.頻譜規劃與產業經營策略之協助1,434千
元，較上年度減列教育訓練費及一般事務
費等232千元。"
2015,6029011220,40724000,路政管理,交通部主管,交通部,路政業務規劃及督導,交通支出,14.1.6.1,"本年度預算數之內容與上年度之比較如下：
1.一般路政管理23,323千元，較上年度減列
辦理公路路線橋梁安全維護工作等經費2,
320千元。
2.公路監理業務督導與管理17,401千元，較
上年度減列公路監理作業自動化計畫及一
般事務費等2,223千元。"
2015,6029011222,11981000,汽車燃料使用費經徵管理,交通部主管,交通部,路政業務規劃及督導,交通支出,14.1.6.2,"本年度預算數11,981千元，係辦理汽車燃料
使用費經徵之宣導、督導與管理所需經費，
與上年度同。"
2015,6029014800,280457000,無細項,交通部主管,交通部,道路交通安全,交通支出,14.1.7,"本年度預算數之內容與上年度之比較如下：
1.道路交通安全工作督導與查核4,025千元
，與上年度同。
2.加強道路交通秩序整頓及行車安全131,00
0千元，較上年度增列10,000千元。
3.強化全民路權與用路安全觀念145,432千
元，與上年度同。"
2015,6029016500,371204000,無細項,交通部主管,交通部,軌道工程興建管理,交通支出,14.1.8,"本年度預算數之內容與上年度之比較如下：
1.人員維持費345,417千元，較上年度核實
減列人事費75千元。
2.基本行政工作維持費25,787千元，較上年
度減列資訊服務費及一般事務費等2,782
千元。"
2015,6029017200,107006000,無細項,交通部主管,交通部,軌道安全提升與改善,交通支出,14.1.9,"本年度預算數之內容與上年度之比較如下：
1.人員維持費100,561千元，與上年度同。
2.基本行政工作維持費6,445千元，較上年
度減列水電費及通訊費等1,137千元。"
2015,6029017700,1231803000,無細項,交通部主管,交通部,航政港政業務管理及執行,交通支出,14.1.10,"本年度預算數之內容與上年度之比較如下：
1.人員維持費850,313千元，較上年度增列
職員118人及技工9人之人事費等87,407千
元。
2.基本行政工作維持費381,490千元，較上
年度減列委辦費、船員訓練模擬機購置與
升級經費及一般事務費等50,263千元，增
列補助馬祖港埠拖船租賃及委外操作計畫
等經費14,185千元，計淨減36,078千元。"
2015,6029018020,8620246000,臺灣鐵路管理局,交通部主管,交通部,營業基金,交通支出,14.1.11.1,"本年度預算數之內容與上年度之比較如下：
1.臺北機廠遷建建設計畫總經費15,510,872
千元，中央公務預算負擔12,897,080千元
，分11年辦理，94至103年度已編列10,94
1,774千元，本年度續編最後1年經費1,95
5,306千元，較上年度增列1,471,020千元
。
2.臺鐵整體購置及汰換車輛計畫（2001－20
15年）總經費35,977,000千元，分年辦理
，90至103年度已編列31,698,619千元，
本年度續編最後1年經費4,278,381千元，
較上年度減列6,721,619千元。
3.高雄機廠遷建潮州及原有廠址開發計畫總
經費13,899,712千元，中央公務預算負擔
10,056,627千元，分7年辦理，103年度已
編列50,000千元，本年度續編第2年經費1
,298,559千元，較上年度增列1,248,559
千元。
4.新增臺鐵非電氣化支線購置車輛計畫總經
費6,000,000千元，分年辦理，本年度編
列第1年經費200,000千元。
5.新增鐵路行車安全六年改善計畫總經費27
,522,400千元，分年辦理，本年度編列第
1年經費888,000千元。"
2015,6029018050,900000000,國際機場園區股份有限公司,交通部主管,交通部,營業基金,交通支出,14.1.11.2,"本年度預算數900,000千元，係國庫增資桃
園國際機場股份有限公司所需經費，與上年
度同。"
2015,6029018610,16819300000,鐵路建設計畫,交通部主管,交通部,鐵公路重要交通工程,交通支出,14.1.12.1,"本年度預算數之內容與上年度之比較如下：
1.臺中都會區鐵路高架捷運化計畫總經費37
,241,484千元，分13年辦理，94至103年
度已編列20,997,000千元，本年度續編第
11年經費3,000,000千元，較上年度減列1
,300,000千元。
2.員林市區鐵路高架化計畫總經費5,885,72
6千元，中央負擔4,905,726千元，分12年
辦理，94至103年度已編列3,272,000千元
，本年度續編第11年經費340,000千元，
較上年度增列140,000千元。
3.高雄市區鐵路地下化計畫總經費71,582,3
51千元，中央負擔50,298,875千元，分13
年辦理，94至103年度已編列17,846,026
千元，本年度續編第11年經費3,536,000
千元，較上年度減列452,500千元。
4.花東線鐵路瓶頸路段雙軌化暨全線電氣化
計畫總經費25,429,000千元，分年辦理，
94至103年度已編列22,531,774千元，本
年度續編1,222,000千元，較上年度減列3
,764,000千元。
5.臺鐵南迴鐵路臺東潮州段電氣化工程建設
計畫總經費27,894,233千元，分10年辦理
，102及103年度已編列280,000千元，本
年度續編第3年經費1,197,600千元，較上
年度增列997,600千元。
6.臺鐵高雄-屏東潮州捷運化建設計畫總經
費24,565,000千元，分12年辦理，94至10
3年度已編列17,280,628千元，本年度續
編第11年經費2,426,200千元，較上年度
減列2,260,592千元。
7.臺南市區鐵路地下化計畫總經費29,359,8
62千元，中央負擔25,689,879千元，分13
年辦理，94至103年度已編列911,715千元
，本年度續編第11年經費440,000千元，
較上年度增列40,000千元。
8.高速鐵路後續工程建設計畫總經費2,230,
003千元，分年辦理，99至103年度已編列
1,987,045千元，本年度續編39,500千元
，較上年度增列5,400千元。
9.高雄鐵路地下化延伸鳳山計畫總經費17,6
25,381千元，中央負擔6,267,825千元，
分8年辦理，100至103年度已編列1,444,0
00千元，本年度續編第5年經費918,000千
元，較上年度減列251,000千元。
10.高雄鐵路地下化延伸左營計畫總經費10,
661,697千元，中央負擔7,568,500千元，
分9年辦理，98至103年度已編列3,889,10
0千元，本年度續編第7年經費1,000,000
千元，較上年度減列507,500千元。
11.花東線鐵路整體服務效能提昇計畫總經
費6,081,000千元，分年辦理，98至103年
度已編列3,581,200千元，本年度續編1,7
00,000千元，與上年度同。
12.臺鐵都會區捷運化桃園段高架化建設計
畫總經費30,844,402千元，中央負擔19,9
74,874千元，分13年辦理，94至103年度
已編列2,283,565千元，本年度續編第11
年經費1,000,000千元，較上年度增列500
,000千元。"
2015,6029018640,20387348000,都市大眾捷運系統建設計畫,交通部主管,交通部,鐵公路重要交通工程,交通支出,14.1.12.2,"本年度預算數之內容與上年度之比較如下：
1.桃園國際機場聯外捷運延伸至中壢火車站
規劃報告及周邊土地發展計畫總經費13,8
00,000千元，中央負擔7,025,500千元，
分年辦理，100至103年度已編列2,631,07
9千元，本年度續編1,440,702千元，較上
年度增列920,728千元。
2.淡海輕軌運輸系統總經費15,305,590千元
，中央補助1,670,400千元，分年辦理，1
00至103年度已編列149,136千元，本年度
續編119,000千元，較上年度增列19,000
千元。
3.臺北都會區大眾捷運系統後續路網土城線
延伸頂埔建設計畫總經費7,627,172千元
，中央補助6,047,421千元，分年辦理，9
7至103年度已編列5,099,169千元，本年
度續編850,000千元，較上年度減列325,0
00千元。
4.臺北都會區大眾捷運系統後續路網新莊線
及蘆洲支線建設計畫總經費167,690,000
千元，中央補助123,302,000千元，分年
辦理，85至103年度已編列100,974,638千
元，本年度續編2,157,000千元，較上年
度減列1,361,000千元。
5.臺北都會區大眾捷運系統後續路網信義線
建設計畫總經費33,862,000千元，中央補
助10,499,000千元，分年辦理，94至103
年度已編列10,307,983千元，本年度續編
191,000千元，較上年度減列43,000千元
。
6.臺灣桃園國際機場聯外捷運系統建設計畫
總經費113,849,794千元，分年辦理，93
至103年度已編列90,824,446千元，本年
度續編6,564,846千元，較上年度增列3,5
64,846千元。
7.臺中都會區大眾捷運系統烏日文心北屯線
建設計畫總經費51,390,000千元，中央補
助32,834,000千元，分12年辦理，94至10
3年度已編列7,796,090千元，本年度續編
第11年經費4,274,000千元，較上年度增
列1,474,000千元。
8.高雄都會區大眾捷運系統紅橘線路網建設
計畫總經費183,963,000千元，中央補助1
20,175,000千元，分年辦理，80至103年
度已編列118,200,611千元，本年度續編5
65,800千元，較上年度減列171,200千元
。
9.臺北捷運系統環狀線建設計畫(第一階段)
總經費40,118,000千元，中央補助19,489
,000千元，分年辦理，94至103年度已編
列12,835,048千元，本年度續編2,500,00
0千元，較上年度減列550,000千元。
10.臺北都會區大眾捷運系統後續路網松山
線建設計畫總經費49,930,000千元，中央
補助14,124,000千元，分年辦理，94至10
3年度已編列12,044,052千元，本年度續
編230,000千元，較上年度減列1,370,000
千元。
11.臺北捷運系統萬大-中和-樹林線規劃報
告書暨周邊土地發展計畫，分年辦理，99
至103年度已編列539,038千元，本年度續
編480,000千元，較上年度增列430,000千
元。
12.高雄都會區輕軌運輸系統高雄環狀輕軌
捷運建設計畫總經費16,537,000千元，中
央補助6,363,000千元，分年辦理，92至1
03年度已編列2,331,000千元，本年度續
編790,000千元，較上年度減列564,000千
元。
13.交通運輸系統規劃作業計畫總經費510,0
00千元，分6年辦理，103年度已編列105,
000千元，本年度續編第2年經費125,000
千元，較上年度增列20,000千元。
14.新增桃園都會區大眾捷運系統綠線(航空
城捷運線)暨土地整合發展計畫總經費98,
966,000千元，分年辦理，本年度編列第1
年經費100,000千元。"
